track,id,playlist_id,mode,key,variable,value
te quiero,6INB0ZM2IkuHlzDbQutZUB,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,acousticness,0.346
Fuentes de Ortiz,0akyEssGRVHstqCSWXusJL,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,acousticness,0.946
We’re All Gonna Die (with Noah Kahan),2Eb2TKNAaE15Fqd4A3MFWU,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,acousticness,0.144
Erosión,5bb18W0LTn2l7HJA2JYH3R,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,acousticness,0.918
A Thousand Years,5h5CQwgjgQrBUacsqR2zR7,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,acousticness,0.398
anew,6jqPq7luKOClUEJrhbH0qy,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,acousticness,0.435
colour in life,6MKw0vVRAtO5gs8G96IkQZ,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,acousticness,0.425
Island - Acoustic Version,0kPTPdtltbyxVmQJ6NIO5C,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,acousticness,0.181
Take You Home,3xc9WBrfURBKh7TfwWajxe,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.123
Before the Sun Sets,7j5IEblPv4Q15WE667AlGb,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.649
Stay by My Side,2wk7mBr6JlorYMwESY7lyi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.725
Torn,2SWyPUuh4xfYkH7EUH5qgZ,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.419
Like a Dream,6gOFS1DicuJRiLSB4ZDorp,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.583
Quicksand,0jV2HSzU144aRkPJ198PpC,5U2MYFAcQ3yT7XbHYgGPmb,0.0,11.0,acousticness,0.0447
When It Rains,2mKVViSvCCrm6dzBCuLWyd,7ozIozDp260fjNOZy1yzRG,0.0,10.0,acousticness,0.531
Into the Blue,7zMHxNIw0M00Bqfg7zwjxj,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.869
Let Us Drive,4rLVsInGwwMytBFC1hCmT1,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.335
Chevrolet,34MZNSs5u18dx1iAazOdjj,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.0497
Take Me Home,2gOZen8zPpGCJSFqdsHpJQ,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.559
Quickly,311xHkveXLppO3QQyLOpqt,7ozIozDp260fjNOZy1yzRG,0.0,8.0,acousticness,0.421
You Got Me,1DCTUID28mJuPybdseYbyz,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.667
Close to You,6YLthiS7dxeABA8sEkJfU8,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.76
Falling for You,3fNPuMvBgkGbl0zzYO9FFi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.855
Key,1j2uOajBXtB0dV7gmaUIwG,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.549
Rhythm of My Heart,6Geuq74b7to0pztVl8oyXi,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.269
One Track Mind,2TL5DbAuGmtLS0V6IlszFO,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.507
Lonely,4fwo6czG5nvOQMzhOto1ya,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,acousticness,0.062
I Wanna Go,5GXOvoBf9PGIfmpjHf7Bo6,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.133
In the Dark,5MnMS8DIB4oIdbaFRqgiC6,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.421
Only Thing,4NXyx7lOlbdgXEkQS1G867,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.656
Somebody Like Me,5AVfX7NjTn8UbzgFqjTCmU,7ozIozDp260fjNOZy1yzRG,0.0,5.0,acousticness,0.303
Only Reason,42RyzO6l9jzQrN8P89n7mD,7ozIozDp260fjNOZy1yzRG,1.0,10.0,acousticness,0.596
Mojave Desert,13AKH66fMMh2o11TdLuAsJ,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.632
On Repeat,1Ik8e3jklNYguREjAai4kb,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.871
Stay,7lDyDUl4JSlFLoSb8mJLdf,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.586
So Easy to Love You,52yq0r1kM8K6ZhAdcyZvJu,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.62
Alaska,6hxdw7ZDj7dmhpEo1TB0Fh,7ozIozDp260fjNOZy1yzRG,1.0,8.0,acousticness,0.822
Waiting for You,4tcEEy1KtphxaPExIKgpdm,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.323
Rhythm of Your Heartbeat,5mNguZtsGMo0KSiPoEsvf4,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.329
9 PM,0R6iI9Z9Zj0h6BvHO4o2P9,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.663
London,7hS3i9y9gi81OOFT1rCfSU,4MdI4iitwoDXP7odDScsfN,0.0,2.0,acousticness,0.658
What I Have with You,76yso71etUd9iGbm1tqR0a,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.716
Tomorrow's on The Way,1hF7lbb1oFwWJKcJlziywN,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.408
Holds the Light,4jZ9jTZGCd0pi2MDd01rAi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.262
Malibu,7J54b6dPrL7obVHhxtSAJf,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.728
Dancing with The Moon,5irDsMKJAVAMTbTC8NChLy,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.466
The Sun,5xy8yHtC2E9mbVT45Z1VpO,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.733
Whole Again,7eC4yTQFVjBcpgGZvnKM7I,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.687
Letter to Myself,2fQcm1vT4hCJVhKOEy1p0S,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.374
Existe El Amor,1vrFjapAsAdYA2Xmtry5de,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.49
Control,3djwGcSC2YIagLorz2iP4f,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.0991
Illusion,1aDbLTKZNElms1Fe9lIFCJ,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.352
Joshua Tree,5H4s0E08rg6xIOl4hELDVr,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.0199
Almost a Lover,2Kz5VfjMtgbvEOfUc0RU2F,7ozIozDp260fjNOZy1yzRG,0.0,5.0,acousticness,0.783
Ocean View,3lTwoQPiDlJqn6dRoE0Adl,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.862
Ocean Eyes,4l7gfaL2EDvuJWEuLcNpvA,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.0672
Endlessly,0R0amVg7jBzXUfvf34GVjN,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.217
Waves,51Niq8mjtu6yahtgfoekMx,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.848
Swim,7qHfaAlihkWeA4Xu60v3Pi,7ozIozDp260fjNOZy1yzRG,1.0,6.0,acousticness,0.154
Monument Valley,0hdwByRwt345Z5nbtkFZc5,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.486
Good Vibes,6iM5YlBhftinw3qHJdd2qp,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.462
I Lost My Mind,1zj1h0jwSvO5nMMUW1deH0,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.0627
Lullaby,5xzCzOAOfRi4DOttSzvznR,5U2MYFAcQ3yT7XbHYgGPmb,0.0,5.0,acousticness,0.0784
Let Go,1gaECOseSdxvwqwhIMM02s,35oLMiAK4VM2T0ek3PTPIc,1.0,6.0,acousticness,0.00706
A Love that Loves,7rpO4TBnlWVI01Z63HsJie,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.667
Moonlight,1RuxVeNflSBKHfPiejlnu0,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.926
I'll Be Alright,0oflTn1bxRy8HLcB2TLxQ8,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.281
Alright,2AT6iuC1jTaRBQZC6uZBQO,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.763
Sunset in Rio,6xJnWw2JoaQq6x07zRQScT,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.803
Looking for You,4Hh6lJfX2pOVPqdfJ8GmZv,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.61
Closer,3EyDxY5rUqi8j9O2q6xDrR,7ozIozDp260fjNOZy1yzRG,0.0,9.0,acousticness,0.43
Dive,0Npijoc6ZcUe1devUugKvI,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,acousticness,0.00515
Time Flies,0HdU6Pg9HZWGipERHy7lOL,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.408
Aurora,5w6aGaLoE1WT3i4Gtb6fzg,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.165
You're My Lover,7pGeQ9LAiV8x1QBDhDT0D0,7ozIozDp260fjNOZy1yzRG,0.0,3.0,acousticness,0.492
Breathing,72swvLCB5CIcNniL0vfdBR,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.612
When the Sun Goes Down,3CYywPs4SSwgRMpZlepTOn,7ozIozDp260fjNOZy1yzRG,0.0,9.0,acousticness,0.45
Just Fine,3tsb6NqVhQ0PqR8viUwOXz,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.609
Live a Life You Will Remember,5QBSUwkRrgbcdAx1SDL9Th,7ozIozDp260fjNOZy1yzRG,0.0,3.0,acousticness,0.297
Wicked Game,4OEE7CM5jUOpd0x4eQX2rp,35oLMiAK4VM2T0ek3PTPIc,1.0,9.0,acousticness,0.152
Big Jet Plane,2oVpWn6Pbu50qCkEPBdOlr,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.284
Thunder,2euCLKbDdCVZ879kHSAAeH,7ozIozDp260fjNOZy1yzRG,1.0,4.0,acousticness,0.533
Sleepless Nights,2DxY2h8fnjo9cLlchKgpnf,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.507
Getting There,1YdUjBLiapo6at7XhMn0mq,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.646
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,5U2MYFAcQ3yT7XbHYgGPmb,1.0,6.0,acousticness,0.176
Break,21IRL6dPr9fv7WGsGgHMXG,7ozIozDp260fjNOZy1yzRG,0.0,9.0,acousticness,0.759
Memory Lane,1XtbzoLsODGIgBue1oXbMG,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.312
Some Way,0SbJETwSvHyo2uwsPwg1GF,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.0769
Sunset High,10ZlVbYYBmboSglKD0VDGS,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.721
My Favourite One,4mTNWhVEX4IY7BbsjHeDxK,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.475
Hollow,0B9nhRWnSdDmVFhUic6K3k,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.277
Be Here with Me,5kO5l0rN2zNDdA6zZoMuIH,7ozIozDp260fjNOZy1yzRG,0.0,9.0,acousticness,0.0677
Love so Hardcore,6LxVoUZg138Y5GoVp5PQjY,7ozIozDp260fjNOZy1yzRG,1.0,6.0,acousticness,0.506
I Care,3O40kUWNXfoIPMzU0eojn0,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.562
Is It Okay,4NiJwA7ISXCQKWquZHWohW,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.751
Endless Holiday,4VYO8vJT7ONfdbXjX9gSVd,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.798
Thinking 'bout You,3LgsmfdlhWxRgy6Th1I8qN,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.565
In Vain,5z9qYfQyxiRiAgvyk6Y11y,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.138
Young Love,6g8XfNudnqFt5xPdPlsdE1,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.478
By My Side,50AtbZbvd3OXD2NDqy4G29,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,acousticness,0.35
Like Waves,4pu0i6omwdncjl29sNPoNb,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.149
Someone You Love,2S7L5RKzVrE1T8gTCPJm71,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.766
Wanderlust,0xQvDgJY4HRBsRJp8ob5X0,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.72
Time After Time,3hEPKX4FgfYPhBjSw1Nejq,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.215
Let Me Out,3pwI3dH47MCTupCg1WjQTL,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.736
Off My Mind,3vTr9O9gEStKRoBNUPbSXF,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.574
Another Day in Paradise,4hXg3iSVnF27KRLtXyh1oH,35oLMiAK4VM2T0ek3PTPIc,0.0,2.0,acousticness,0.166
Feel It Still,1Bt0UAApn7Oxdam3lQs1vo,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,acousticness,0.0696
Never Over,4w4GKbyHyiynRPYRCTv7c8,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.84
Chasing Dreams,5xV7NL7wEfUurJAEnvrs1o,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.313
All I Have,08D16ZDfzdeXSyBIAFGGlQ,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.424
Under Water,4b6QTCGNnMV0yT8dyTo72t,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.57
True Love,1w6lRo2aEfxCShmR3mXQVr,7ozIozDp260fjNOZy1yzRG,0.0,5.0,acousticness,0.65
Nightsky,2G3MQJYi5T3oQKTrxlHwEx,7ozIozDp260fjNOZy1yzRG,0.0,3.0,acousticness,0.894
Be Alive,0p874cho40bM8HTxGaorjx,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.305
For the Night,2mjSiVGmVNOWrGmKx4BrXb,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.377
Falling,6Feh8q8vWGfJhc9xPKUIP2,35oLMiAK4VM2T0ek3PTPIc,1.0,2.0,acousticness,0.506
In the Air Tonight,5UlbzsUMkLUZS1k3ctEDX8,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.75
The Light,5F9NbJZJBoaMCtqGE2DVGs,7ozIozDp260fjNOZy1yzRG,0.0,10.0,acousticness,0.0938
City Lights,0q8zQwTzAeSKX3GgqlWNDF,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.724
Down from This High,22Vc2xWl37s1f0P9cbjIdR,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.0659
Road 85,0A6zWnazFaOciUC6z3eqLH,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.151
Wherever You Go,04PFmhMcPH9AmbD8SsNEaF,7ozIozDp260fjNOZy1yzRG,1.0,8.0,acousticness,0.301
Alive,3QL8lC29II0KNsDtPh1UyU,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.0414
Cloudy,7Giqt5xpLWTdBjQHoSlGVQ,7ozIozDp260fjNOZy1yzRG,0.0,9.0,acousticness,0.803
Lifeline,1thJ0USXhB3Rt5hWAtr411,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.388
1984,0scTJd9W6i8CJFJ1dtPzw7,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.654
Down,6P0h5MsAGReeMk3cn2H6xJ,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.729
Beautiful,745bEQatiiXDtBe1AdQY2P,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,acousticness,0.0349
Thinking Bout You,3zKugWccmjRYXmfTk2Uhdz,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.735
Sundown,5kwVNldgZXSICPob1RFSnu,7ozIozDp260fjNOZy1yzRG,0.0,10.0,acousticness,0.647
Ocean Avenue,44ryv4o9yTPKRtR3dmsIBD,7ozIozDp260fjNOZy1yzRG,1.0,8.0,acousticness,0.728
Head Over Heels,3pYmfiXXTIbtl37XxGdV8G,7ozIozDp260fjNOZy1yzRG,0.0,2.0,acousticness,0.689
You,3OfbtToa7qDp5fNonWOOdE,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.152
Leave Me Low,1fhFDn9W8ehz6rqomxDUW4,35oLMiAK4VM2T0ek3PTPIc,1.0,10.0,acousticness,0.54
New Beginning,0Dr64su0wE4mT9MlNPNB71,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.113
Learning to Fly,5Z2aONuwIe5uq4fZMNrhhd,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.439
Nightfall,36MDQIfpwiFMXihrEeaQNo,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.77
My Paradise,5ezhJugcIYZ49cUAzLtB5W,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.275
Forever Young,1J2EmhjTmHQxLShYQK7Xti,35oLMiAK4VM2T0ek3PTPIc,0.0,8.0,acousticness,0.0375
Wild Eyes,7GbVyjKvyo9BvBOIKnXYLZ,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.159
Summertime,1ijqGNeQBWYSO9X5YyaQdo,7ozIozDp260fjNOZy1yzRG,0.0,8.0,acousticness,0.403
Sad in July,5tvuJ9ZEdyGr8M9CLGrAgw,7ozIozDp260fjNOZy1yzRG,0.0,4.0,acousticness,0.247
Time to Breathe,5I7iQCs7XEyQkexq0118Bb,7ozIozDp260fjNOZy1yzRG,0.0,4.0,acousticness,0.624
Still on My Mind,6tsgmTbVDKXPVZlNYVpylr,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.804
Maybe Forever,5WEnqVbJIwMfZFtt9Uzvda,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.704
Found You,6xRwyjj47ZusjfUYtqxj8v,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.473
Can't Say No,50SsIA2Gmd1E4BpwZTsWiQ,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.48
Forget,0TbpRYBOKQKJE4gj21xGSr,7ozIozDp260fjNOZy1yzRG,0.0,6.0,acousticness,0.292
Hearts Collide,3EbeZtfFbp2zAYZyJv55Kg,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.795
Snow Falls Down,7kasdfL9G7gO16rzVhK6vo,7ozIozDp260fjNOZy1yzRG,0.0,4.0,acousticness,0.76
Used to Be,1IFTXJxUHi27k99C9Vbl5j,7ozIozDp260fjNOZy1yzRG,0.0,1.0,acousticness,0.274
Autumn,6JE7vpPPqkbJAPmSif20Sq,7ozIozDp260fjNOZy1yzRG,0.0,10.0,acousticness,0.906
What U Waiting For,3mhdVQJbfKUmIBnifQ7yM3,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.136
Lighthouse,3KGbQLrg2Lj0JH2W81LhO4,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,acousticness,0.0795
First Day,6SFb98cOW31efgoYswPb9l,7ozIozDp260fjNOZy1yzRG,0.0,5.0,acousticness,0.622
In the Sky,5T5rO4oqOLDHSqa6WePzz3,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.868
Lost Things,3fSwHbIIsBbjGoJXCLFkOp,7ozIozDp260fjNOZy1yzRG,1.0,10.0,acousticness,0.782
Alibi,3JHiGCxTJCPEPeBcSpRWJF,7ozIozDp260fjNOZy1yzRG,1.0,8.0,acousticness,0.724
Paradox,5shwCOL2t5w0IDUgvqzSBh,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.714
Stars,321gv2jshdnYZ2hZSjPwuI,5U2MYFAcQ3yT7XbHYgGPmb,0.0,4.0,acousticness,0.0626
Late Night Car Talks,25qBZ9T39CQ6xiGRtLAqGE,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.441
Made for Us,7tIOBS4mZzpAoVDBFdOEhW,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.124
Far Away,0mJLulL3XQcoITz4wv8G6k,7ozIozDp260fjNOZy1yzRG,1.0,2.0,acousticness,0.223
Wasted Heart,5iDkUE5DcnEUvingHGqFrj,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.614
Take Me Dancing,7J9SWm2yp6mDmbM4ESRCAQ,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.624
Like I Love You,4sh506lJZac1T4o4NqtIuS,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,acousticness,0.142
Waterfall,4Z98AQ3fqEhYOsomPKkJP4,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.728
On My Mind,2FL4xZLc8EyQtKHfCCvSWB,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.384
Road Trip,1dYQGKg95iWiHs5gtYyfbF,7ozIozDp260fjNOZy1yzRG,0.0,3.0,acousticness,0.179
I Think I Like It,4h6qkEmM0CQGmtlgyLoiQS,7ozIozDp260fjNOZy1yzRG,1.0,9.0,acousticness,0.527
Sunset Love,4C68cznvnjF96m0nqtq0NV,7ozIozDp260fjNOZy1yzRG,1.0,11.0,acousticness,0.894
Deeper Dive,68JykFEO4KSywbP7avbog4,7ozIozDp260fjNOZy1yzRG,0.0,11.0,acousticness,0.635
Counterfeit,4jlod5Jgj3yiH8FcSLXrcv,7ozIozDp260fjNOZy1yzRG,0.0,7.0,acousticness,0.641
Last Train Home,7dKYUSJXp0FWmEyon1Iwxr,7ozIozDp260fjNOZy1yzRG,1.0,4.0,acousticness,0.341
Home for A Summer,1WP5zgURWZWrBzGycpV48n,7ozIozDp260fjNOZy1yzRG,0.0,0.0,acousticness,0.55
Call Me,6WlsK9axXJkpqRiK9InVOR,7ozIozDp260fjNOZy1yzRG,0.0,4.0,acousticness,0.794
Nature,3lMP9AgWS0lBviNakFflwC,7ozIozDp260fjNOZy1yzRG,1.0,0.0,acousticness,0.508
Sunrider,57BjBUlKLXpzvveTapqUDP,7ozIozDp260fjNOZy1yzRG,1.0,7.0,acousticness,0.274
Crazy,64fwanXDvwmsQrLsDSVHMv,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,acousticness,0.42
Show Me,3USDDlXk3S0u4xFnv3NeaX,7ozIozDp260fjNOZy1yzRG,1.0,1.0,acousticness,0.687
What I'm Looking For,6NrLhWohJARHxqQRW1cLGg,7ozIozDp260fjNOZy1yzRG,1.0,5.0,acousticness,0.265
The Sky and The Stars,3wZ8DMwxPe3frPFiy4GLDf,7ozIozDp260fjNOZy1yzRG,0.0,4.0,acousticness,0.136
A Way of Life,6DHYWelHYuynVVPv2m58wl,4MdI4iitwoDXP7odDScsfN,0.0,2.0,acousticness,0.895
Tessa,2MaUwANhrU6KF8AK71ezsX,4MdI4iitwoDXP7odDScsfN,1.0,4.0,acousticness,0.861
Now We Are Free,11IXRdEjiH0KL8nh4G1j7d,4MdI4iitwoDXP7odDScsfN,1.0,9.0,acousticness,0.579
Time,6ZFbXIJkuI1dVNWvzJzown,4MdI4iitwoDXP7odDScsfN,1.0,7.0,acousticness,0.178
Death of a Legend,5VenxhH7Ejj1CU9rzIRwN6,4MdI4iitwoDXP7odDScsfN,1.0,0.0,acousticness,0.58
Bjorn Vows Revenge,3tLDpINhOTRu65bi9jarVD,4MdI4iitwoDXP7odDScsfN,0.0,0.0,acousticness,0.769
Even for You,55nTWxTugqCJR1MrtEmkNF,4MdI4iitwoDXP7odDScsfN,0.0,9.0,acousticness,0.734
The Ride of the Rohirrim,2l0xjJ6Fj72Bw4ReAJBrAo,4MdI4iitwoDXP7odDScsfN,1.0,7.0,acousticness,0.89
"The Breaking of the Fellowship (feat. ""In Dreams"")",1ykbtFnlIjmIFnZ8j6wg6i,4MdI4iitwoDXP7odDScsfN,1.0,2.0,acousticness,0.934
Statues,2AFFaiIlripSpcTYZXNL7f,4MdI4iitwoDXP7odDScsfN,1.0,1.0,acousticness,0.537
My Name Is Barbossa,5dUQ00lCQ8IPMs149DIdhf,4MdI4iitwoDXP7odDScsfN,1.0,5.0,acousticness,0.825
Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,51v7yO07BdGgP6hv0OaDe2,4MdI4iitwoDXP7odDScsfN,1.0,6.0,acousticness,0.47
"Becoming one of ""The People"" Becoming one with Neytiri",1UBd7aWHZCz8yirI9KCvAU,4MdI4iitwoDXP7odDScsfN,1.0,1.0,acousticness,0.692
Nuvole Bianche,3weNRklVDqb4Rr5MhKBR3D,4MdI4iitwoDXP7odDScsfN,1.0,8.0,acousticness,0.961
Remember,3BUT32qmBXmlqp3EJkgRfp,4MdI4iitwoDXP7odDScsfN,0.0,2.0,acousticness,0.564
Once There Were Dragons,1CVRLvL9RrM4JSlNzokHPm,4MdI4iitwoDXP7odDScsfN,0.0,9.0,acousticness,0.572
He's a Pirate,4AD2dterIUjNt1LFNI9Bvi,4MdI4iitwoDXP7odDScsfN,1.0,10.0,acousticness,0.0223
The Night King,1aDklx1GaBqHFowCzz63wU,4MdI4iitwoDXP7odDScsfN,1.0,10.0,acousticness,0.942
Free the Wind,286rz8XhQWMLVuHIMgWscc,4MdI4iitwoDXP7odDScsfN,1.0,3.0,acousticness,0.994
Katawaredoki,4WedBZTeFawYCBCgfj36iK,4MdI4iitwoDXP7odDScsfN,1.0,5.0,acousticness,0.964
Forbidden Friendship,0S7XIu0dn63ayGxjefd5It,4MdI4iitwoDXP7odDScsfN,1.0,6.0,acousticness,0.859
The Way of the Sword,7A1sEZUvLbbbRyOsCJ2vj2,4MdI4iitwoDXP7odDScsfN,0.0,4.0,acousticness,0.0874
A Small Measure of Peace,0k1zElVBehCAzAa975af71,4MdI4iitwoDXP7odDScsfN,0.0,2.0,acousticness,0.778
All might with U.A. Students,59h3i22MBicerNR1llNXqv,4MdI4iitwoDXP7odDScsfN,1.0,8.0,acousticness,0.0756
From Me to You,34OP5ugxs1t3RaiJlyqJRb,4MdI4iitwoDXP7odDScsfN,1.0,3.0,acousticness,0.721
Hope (Xavier's Theme),5ryUtBADP0w838HUJAmNKY,4MdI4iitwoDXP7odDScsfN,0.0,9.0,acousticness,0.865
The Last of the Starks,4fXqpIzgHDBhylBBOLOKVX,4MdI4iitwoDXP7odDScsfN,0.0,0.0,acousticness,0.309
