track,id,playlist_id,playlist,top-track,duration_ms,mode,key,variable,value
Adore You,1M4qEo4HE3PRaCOM7EXNJq,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,207133.0,1.0,8.0,instrumentalness,7e-06
Lights Up,6Mt9WkHRfG8eX0f5a5JgSb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,172213.0,0.0,10.0,instrumentalness,0.0045
Better Together,2iXdwVdzA0KrI2Q0iZNJbX,7ztPGEDSTKz4afyj7IPgBv,Acoustic Pop Hits,False,207680.0,1.0,5.0,instrumentalness,9.24e-06
Banana Pancakes,0BgbobvykXxEvxo2HhCuvM,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,191907.0,1.0,7.0,instrumentalness,1.7e-05
"Sitting, Waiting, Wishing",1dnXuEuApvuVqQCn0v9McL,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,183720.0,1.0,0.0,instrumentalness,1.5e-05
I Hear a Symphony,3iJya7m7trpGv570Ske30n,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,185176.0,1.0,10.0,instrumentalness,0.0342
Verte,2mMZAd3ol9wGI2WJl4XJCF,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,157419.0,0.0,4.0,instrumentalness,0.0
Ganas,1Sr0zBbzovJTg5yxd41CcQ,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,254135.0,0.0,1.0,instrumentalness,0.0
No Necesito,2xyyyQRwvw8oVo5nKiBNh4,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,184891.0,0.0,1.0,instrumentalness,0.00141
Ser Guitarra,6mtNyMwmlwy8kMq3NsWa6q,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,179905.0,1.0,6.0,instrumentalness,1.49e-05
Algo Tiene,5L5ct7rhZeYKLkb0qJn168,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,184080.0,1.0,0.0,instrumentalness,0.000126
Me haces bien,4UKe38tm5NkRpuFCxwewEe,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,184547.0,1.0,9.0,instrumentalness,0.03
I Just Called To Say I Love You,6RNDeRnWsRMjPdNVgupZCs,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,262240.0,1.0,1.0,instrumentalness,1.57e-06
Angels,7CKbqqrs0AS1si1ZgaQdcj,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,265333.0,1.0,4.0,instrumentalness,1.11e-05
Andar Conmigo,05iMQqncVBIm4AE26EvaTL,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193373.0,1.0,0.0,instrumentalness,0.0
TOSCANA,6ejAYAdo08qbPLrH4FEfYe,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,169777.0,1.0,3.0,instrumentalness,4.5e-05
Amárrame,3EK4tGkSiO5xvvB5sM4tln,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,207333.0,0.0,5.0,instrumentalness,0.00226
deja vu,61KpQadow081I2AsbeLcsb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,215508.0,1.0,9.0,instrumentalness,1.07e-05
Arcade,1Xi84slp6FryDSCbzq4UCD,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,183624.0,0.0,9.0,instrumentalness,0.00109
Pretty Please,6DXZiYUbrYgrVIhfX3U9Z2,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,194607.0,1.0,1.0,instrumentalness,5.5e-06
The Story,44IeABaLLsnFVb7rjzNTzS,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,238493.0,1.0,11.0,instrumentalness,3.78e-06
Bruises,4Of7rzpRpV1mWRbhp5rAqG,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,220492.0,1.0,4.0,instrumentalness,0.0
Shallow,2VxeLyX666F8uXCJ0dZF8B,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,215733.0,1.0,7.0,instrumentalness,0.0
Unstoppable,1yvMUkIOTeUNtNWlWRgANS,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,217747.0,1.0,9.0,instrumentalness,0.000373
good 4 u,4ZtFanR9U6ndgddUvNcjcG,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,178147.0,1.0,9.0,instrumentalness,0.0
Hasta la Raíz,3lGMtkONrZdJ8kTCg6KIFf,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,221800.0,1.0,3.0,instrumentalness,0.000306
Needed Me,4pAl7FkDMNBsjykPXo91B3,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,191600.0,0.0,5.0,instrumentalness,0.0
Cold (feat. Future),2NlTOhsAamXOaZciOXbITb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,234308.0,0.0,9.0,instrumentalness,0.0
Latch,51ODNNDZm21HU7wI7cccRr,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,255632.0,1.0,1.0,instrumentalness,9.45e-05
Colors,6d4FWjx72iuRWzn1HwywLK,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,246587.0,0.0,1.0,instrumentalness,1.58e-05
Don't Go Yet,1058fW9H3fZA6QjYCdOBad,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,164842.0,0.0,10.0,instrumentalness,0.0
I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,173347.0,1.0,1.0,instrumentalness,0.0
En Llamas,5itCPBTj94wIbL4p4rBCvD,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,205811.0,0.0,11.0,instrumentalness,0.0
MIRÁ MAMÁ,3d1wvsZjykpYZxbIPz91Ou,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,169536.0,0.0,1.0,instrumentalness,0.000193
MELÓN VINO,5uHAzGa4d9j35DEbhUwGhi,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,176395.0,1.0,4.0,instrumentalness,2.92e-05
ALMA DINAMITA,2ONADYjJvqYVwjWavuY0H1,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,173913.0,0.0,11.0,instrumentalness,0.0
Glad You Came,6EjKM1RWrwZLo02uArT3JZ,37i9dQZEVXcJeoEfpyxSVE,Discover Weekly,False,213453.0,1.0,1.0,instrumentalness,0.00339
Moscas en la Casa,1j5NOlhczuiPnZdT6aovgY,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,211907.0,1.0,0.0,instrumentalness,1.16e-05
El alma al aire,0Bs7Y5vCIzuvFTS9SLBPn8,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,356760.0,1.0,2.0,instrumentalness,0.0
Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,61hJK3EfAd1LDk7x5OrCTc,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,247867.0,0.0,0.0,instrumentalness,0.0
Mientes Tan Bien,072YgF7J2clpY8DsWOpEri,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,227613.0,1.0,7.0,instrumentalness,1.79e-06
Y sólo se me ocurre amarte,05Zcw1sWmSu3wfbaLTeosp,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,277227.0,0.0,11.0,instrumentalness,1.25e-05
Entre Nosotros,6w8yBI2vthyN9UnwO4UBWb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,192353.0,0.0,5.0,instrumentalness,1.1e-06
Empire State Of Mind,2igwFfvr1OAGX9SKDCPBwO,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,276920.0,1.0,11.0,instrumentalness,0.0
Niño Eterno,5k9BQy4WkF51faNL3UD71I,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,161617.0,1.0,3.0,instrumentalness,0.0
COLTRANE,4hM63GBOU82xdvxDa0RxJm,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,163756.0,0.0,9.0,instrumentalness,0.000549
lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,200186.0,0.0,4.0,instrumentalness,0.0
Tiroteo - Remix,4OwhwvKESFtuu06dTgct7i,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,321556.0,1.0,9.0,instrumentalness,0.0
Amapolas,0z5yLgBmAtaylDYrgwzlpH,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,205716.0,0.0,4.0,instrumentalness,0.00536
Lo Que Construimos,5wWxUdgn2OugIOvLJOdreH,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,279213.0,1.0,0.0,instrumentalness,3.61e-06
Desnuda,0drLaDtp4SxzUJoLwEpNe1,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,225265.0,1.0,1.0,instrumentalness,4.41e-05
Moral of the Story (feat. Niall Horan) - Bonus Track,5v6qYImm5k36GHlFxdEZyv,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,198515.0,1.0,10.0,instrumentalness,0.0
Suave,4p7XH4NhQ25iGYrrbg93gt,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,289600.0,0.0,4.0,instrumentalness,0.0
Hasta Que Me Olvides,6vPAmoERUMRoTZaCCSWQ12,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,281000.0,1.0,3.0,instrumentalness,0.0
Te necesito,0svWUjefj6RBlIQxA3VCvx,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,194320.0,1.0,10.0,instrumentalness,0.0
Flaca,45t73UFILXwTbO7fvEIAUw,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,226859.0,1.0,5.0,instrumentalness,0.00292
Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,343413.0,1.0,0.0,instrumentalness,4.23e-06
Amiga mía,6kQYMqjobmB8MkWwa9OUyA,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,290973.0,1.0,2.0,instrumentalness,0.0
Amor Loco,5VeTnCn59BLrrk95uNRiBL,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,226841.0,1.0,0.0,instrumentalness,0.0
Inocente,7g6taDbEMUIhsvyFaexjDi,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,310296.0,0.0,10.0,instrumentalness,0.0
Vámonos de Viaje,2aoaTP39LTDPGHxSKj9OW5,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,235867.0,1.0,5.0,instrumentalness,0.00215
Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,190932.0,1.0,11.0,instrumentalness,0.0
Good as Hell,6KgBpzTuTRPebChN0VTyzV,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,159736.0,0.0,0.0,instrumentalness,0.0
"Te lo agradezco, pero no (feat. Shakira)",0TSO6afZViXH6OUlIMl6m4,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,273373.0,1.0,2.0,instrumentalness,0.0
Azul,6pHCJmx9FXnMwEqB0LWUEH,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,259440.0,0.0,10.0,instrumentalness,0.0
Lloviendo Estrellas,047FBnA7oPMeqV3tAmdISa,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,135400.0,1.0,9.0,instrumentalness,0.0
Nada Valgo Sin Tu Amor,6QdwofpqDvvNxX88C9A0iQ,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,196360.0,1.0,0.0,instrumentalness,0.0
Dónde está el amor (feat. Jesse & Joy),0CjaLvAqN97KPVWgOJ1vbD,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,233896.0,1.0,4.0,instrumentalness,0.0
Dejaría Todo,79mdw3IznNCFsF7R9O2KGz,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,284467.0,1.0,8.0,instrumentalness,0.0
Aqui Estoy Yo,4go2M6us50x9TQ1NvsB4vt,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,251520.0,1.0,4.0,instrumentalness,0.0
Limón y Sal,7dITAq1YP5e0kTcaDq4YWI,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,205413.0,1.0,11.0,instrumentalness,0.0
Dia de Enero,0OEBOJhSObnFuHuasXdt52,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,173133.0,1.0,10.0,instrumentalness,1.11e-05
Falsas Esperanzas,0Mrq76p3dcIF8vrzWQyMVG,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,176960.0,0.0,9.0,instrumentalness,1.08e-05
Antologia,1I1DRPWM8iIYEbsuGMbaR3,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,251053.0,1.0,0.0,instrumentalness,5.56e-06
Dueles,1iRvhKiXRElIH2Uf4gd95P,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,247640.0,1.0,2.0,instrumentalness,0.0
Departamento,0L7UzdYmOkLhHoDLEcUa8f,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,234867.0,1.0,8.0,instrumentalness,0.00194
EL POETA,2fIPEgY8CJ4hh5UDZa2lB9,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,199614.0,0.0,4.0,instrumentalness,0.0
Deseos de Cosas Imposibles (with Abel Pintos) - Directo Primera Fila,42rtLutZjrQGmzxZhN5YFA,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,237427.0,1.0,11.0,instrumentalness,8.33e-06
Beautiful,745bEQatiiXDtBe1AdQY2P,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,217766.0,0.0,11.0,instrumentalness,0.0
Save Me from Myself,7aLQoD4MWkYQjZuTQKuT9Y,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193160.0,0.0,6.0,instrumentalness,0.0
Pink,74uGhWp4BYpjFj1V2DzgoO,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,235360.0,1.0,0.0,instrumentalness,4.58e-06
Como Eran Las Cosas,61qPUnazSdkvua4wgA4L8C,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,240520.0,1.0,1.0,instrumentalness,1.72e-05
Loco (Tu Forma De Ser),3ydweVPwq9PCEVJ8WwqT6u,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,313000.0,1.0,9.0,instrumentalness,0.0
Te Vi Venir,3jGGQIDuo8atu7d7iMzWCW,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193627.0,1.0,4.0,instrumentalness,0.0
Fue amor,1bOJr9cWKEDAiJxRaHThrT,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,253373.0,1.0,0.0,instrumentalness,3.35e-06
No Me Olvides,5OJAOB8Pe0IZOeGGjerPkE,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,234867.0,1.0,2.0,instrumentalness,0.0
Vas A Quedarte,2b3JxLi8KAiOsD8ehnOxDZ,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,226213.0,1.0,7.0,instrumentalness,3.63e-06
Irreplaceable,6RX5iL93VZ5fKmyvNXvF1r,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,227853.0,0.0,7.0,instrumentalness,5.46e-06
Bye Bye Bye,62bOmKYxYg7dhrC6gH9vFn,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,200400.0,0.0,8.0,instrumentalness,0.0012
Sin Despertar,1Cafs1zrIyOzF8XPmkSI4p,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,195667.0,1.0,11.0,instrumentalness,0.0
Mon Amour - Remix,5TMLavqGRKNxgzMBrVpC9R,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,179940.0,1.0,2.0,instrumentalness,6.56e-06
Baby,1bA2ZK7CFxEMnyn1dWP2jp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,160053.0,0.0,1.0,instrumentalness,0.0513
Love Again,7qZO40P0GQeXIRSXSVXg9z,5U2MYFAcQ3yT7XbHYgGPmb,House,False,227311.0,1.0,8.0,instrumentalness,1.89e-05
Hold On,4lZBB7P5j84VqQHf3POLdA,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,232364.0,0.0,11.0,instrumentalness,0.0926
Oh My God,3Kkjo3cT83cw09VJyrLNwX,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,225149.0,1.0,1.0,instrumentalness,0.0
S.O.S.,6sDP4912wjwB7BJhbSnjS1,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,153347.0,1.0,7.0,instrumentalness,0.0
When You Look Me In The Eyes,4kf33kU0KAlkNBK9pNbYNU,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,249693.0,1.0,2.0,instrumentalness,0.0
VIVIR ASÍ ES MORIR DE AMOR,75HnDKDqsmEzdOKFWe5FZS,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,257380.0,0.0,5.0,instrumentalness,0.000155
Lay It Down,3WWwNpb25m3UPtzODEO2Bg,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193558.0,1.0,3.0,instrumentalness,0.0
1612,39rHfrVqCX6A55GF7uOZSC,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,199640.0,1.0,0.0,instrumentalness,0.0045
SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,204533.0,1.0,1.0,instrumentalness,0.0
Dilemma,0ARK753YaiJbpLUk7z5yIM,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,289160.0,0.0,2.0,instrumentalness,0.000164
A Mí,7MmrcXVA7A5zZ2CbDuGHNa,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,209680.0,1.0,1.0,instrumentalness,0.0713
Redbone,0wXuerDYiBnERgIpbb3JBR,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,326933.0,1.0,1.0,instrumentalness,0.00879
Imagine,1Mf54OcUqAvK7mZbP4ZOxl,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,253947.0,0.0,4.0,instrumentalness,0.00422
Tadow,51rPRW8NjxZoWPPjnRGzHw,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,301893.0,0.0,9.0,instrumentalness,8.64e-05
Virtual Insanity - Remastered,47W6YR93MPCGLEUReLMyDm,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,229360.0,1.0,6.0,instrumentalness,0.0
Señorita,0aj2QKJvz6CePykmlTApiD,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,294867.0,1.0,1.0,instrumentalness,0.0
11&6,1c2HTvCMLGCgkND1SCjlD2,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,191317.0,1.0,7.0,instrumentalness,0.0
U Smile,6Xw2FLih8m5ItDbyP992HH,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,196907.0,1.0,1.0,instrumentalness,0.0
Up,7wj1Lb5ggzMWJ9TqZJ2dwo,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,234933.0,1.0,0.0,instrumentalness,0.0
Be Alright,2HIdzelNXeFbvnpGHtRTBk,5U2MYFAcQ3yT7XbHYgGPmb,House,False,157143.0,0.0,6.0,instrumentalness,9.17e-06
Die In Your Arms,2eHs8Swb16qSKatrLKnWKP,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,237293.0,1.0,7.0,instrumentalness,4.26e-06
Catching Feelings,6zvLqjSWq0AQsgoiqWInwY,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,234680.0,1.0,10.0,instrumentalness,0.0
Chasing Cars,11bD1JtSjlIgKgZG2134DZ,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,267933.0,1.0,9.0,instrumentalness,5.08e-05
Breathe (2 AM),5auMzVHFr5Zfw6IbKarZ56,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,279827.0,1.0,2.0,instrumentalness,0.0
Mil Mensajes,4MQGEeNOEzvhLgFK94Q9GL,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,202500.0,1.0,3.0,instrumentalness,0.0
Vueltas,01tX4yeCFgfcuR4YyLiV5F,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,221394.0,1.0,4.0,instrumentalness,0.000278
Me Conecto (feat. Jorge Drexler),6X99UPXCpHWCih4OcZN9pg,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,188661.0,1.0,10.0,instrumentalness,1.09e-05
Mi Fiesta,4O7fEa9xMQbPnKPVgsxyCj,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193307.0,0.0,9.0,instrumentalness,0.000361
Angels Like You,1daDRI9ahBonbWD8YcxOIB,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,196453.0,1.0,5.0,instrumentalness,0.0
Weatherman,4i3ayapBXkyHJZLVOUqTmc,37i9dQZF1DWYGZAMYFDM8S,Acoustic Chill,False,211510.0,0.0,5.0,instrumentalness,0.000109
Pero Me Acuerdo de Tí,4B1sb2YVO03sBmyR8bvzEB,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,265733.0,1.0,6.0,instrumentalness,0.00149
Estoy Aquí,117PkfBYudl1lSoFFAvOM4,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,233827.0,1.0,2.0,instrumentalness,0.0
Hoy Tengo Ganas De Ti,0qO4GfXADY9QfgcgtrasT9,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,291107.0,0.0,3.0,instrumentalness,0.0
Aunque no te pueda ver,2425UlXvkIkAEJAtAd8ROm,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,266667.0,1.0,4.0,instrumentalness,0.0
Rosas,06p2Ij0lXD45LODQDCov0u,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,237027.0,1.0,9.0,instrumentalness,8.3e-06
Amorfoda,68QcquxCS39cQGTsRrJWIR,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,153887.0,0.0,9.0,instrumentalness,0.000126
Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,206459.0,1.0,4.0,instrumentalness,0.0
Me Soltaste,02yD6Wmpx5kLAoXLQOnuEb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,229933.0,0.0,10.0,instrumentalness,3.47e-06
Lo siento,4S6gJt4RYR34t4sjW8wEah,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,229939.0,0.0,11.0,instrumentalness,0.0
Decidiste Dejarme,1q9GlEop4xv2B8KzeuZqLz,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,210760.0,1.0,8.0,instrumentalness,0.0
De Qué Me Sirve la Vida,3YHGqAHprVEArAxLzaBE6O,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,248013.0,1.0,2.0,instrumentalness,0.0
El Mismo Aire - con Pablo Alborán,5EbtodsuLbxrFDH6j5avVS,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,188213.0,0.0,0.0,instrumentalness,0.0
Caraluna,4XTMj7kd8DHLl0r7ghmEAr,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,266160.0,1.0,9.0,instrumentalness,0.0
El Sol No Regresa,1npDfdIgKSiOwtDJJqgeBw,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,228960.0,1.0,3.0,instrumentalness,0.0
Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,217573.0,1.0,1.0,instrumentalness,0.000123
Me Puedes de Punta a Punta,6T3MFOnczGmQRIQK7qhrra,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,235093.0,1.0,0.0,instrumentalness,0.0
Si la Ves (feat. Sin Bandera),7xVEvr9wPXLPU286pCfYM3,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,248000.0,1.0,7.0,instrumentalness,0.0
Víveme,376zCxYCHr7rSFBdz41QyE,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,236613.0,1.0,7.0,instrumentalness,0.0
Loco en el Desierto,392fECmnYZTQjL97hqEElg,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,257177.0,1.0,6.0,instrumentalness,1.77e-05
Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,193813.0,1.0,11.0,instrumentalness,0.0568
Love Of My Life,1mw0RgNXIpYRyyCdBQbLgA,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,191638.0,1.0,7.0,instrumentalness,0.0
Maldita Noche,4hG3BN5iiURXPGDUQxfJ8b,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,205053.0,0.0,1.0,instrumentalness,0.0
Hasta el Día de Hoy,1Eds6jfQdJjHyzaNfwUjCb,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,228440.0,1.0,8.0,instrumentalness,0.0
Doce Horas,2ZaKfdKCXMi0pEXQkI2tc6,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,239267.0,0.0,7.0,instrumentalness,0.0
Necesito Tu Amor,3EZSP2rub5rsk0c5Izoyes,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,214880.0,1.0,3.0,instrumentalness,0.0
Hoy Empieza,6FggQQafDwHwr9MgduoBJY,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,232573.0,1.0,11.0,instrumentalness,0.0
Ese Maldito Momento,6MuJUSYCqA4FpMogUHzb2R,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,185867.0,0.0,11.0,instrumentalness,5.74e-05
Motivos,2n8VYWU3mMrziR2ua8leHu,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,181933.0,1.0,7.0,instrumentalness,0.0
Like Glue,6pbCkvCENw0suVGr4Ckkae,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,232507.0,1.0,1.0,instrumentalness,0.0
Frontin' (feat. Jay-Z) - Club Mix,0iFOG4Ki9aDmJUYUFHQlPG,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,236507.0,0.0,9.0,instrumentalness,1.57e-06
Loving Is Easy (feat. Benny Sings),5EYi2rH4LYs6M21ZLOyQTx,2AjwEGmjc0VEaf25Dbjb1M,Life Is Wonderful,False,155720.0,1.0,3.0,instrumentalness,0.00482
